id,title,author,content,dynasty
1225,送上元王明府赴任（一作送友人浙西任宰）,许浑,莫言名重懒驱鸡，六代江山碧海西。日照蒹葭明楚塞，烟分杨柳见隋堤。荒城树暗沉书浦，旧宅花连罨画溪。官满定知归未得，九重霄汉有丹梯。,唐
1226,送王总下第归丹阳,许浑,秦楼心断楚江湄，系马春风酒一卮。汴水月明东下疾，练塘花发北来迟。青芜定没安贫处，黄叶应催献赋诗。凭寄家书为回报，旧乡还有故人知。,唐
1227,送无梦道人先归甘露寺,许浑,飘飘随晚浪，杯影入鸥群。岸冻千船雪，岩阴一寺云。夜灯江北见，寒磬水西闻。鹤岭烟霞在，归期不羡君。,唐
1228,岁首怀甘露寺自省上人（上人尝有战功）,许浑,心悟觉身劳，云中弃宝刀。久闲生髀肉，多寿长眉毫。客棹春潮急，禅斋暮雪高。南濡一回首，山碧水滔滔。,唐
1229,维舟秦淮过温州李给事宅,许浑,给事为郎日，青溪醉隐衔。冰池通极浦，雪径绕高岩。珠玉砂同弃，松筠草共芟。帝图忧一失，臣节耻三缄。代有王陵戆，时无靳尚谗。定应标直笔，宁为发空函。雾黑连云栈，风狂截海帆。石梯迎雨润，沙井带潮咸。蜡屐青筇杖，篮舆白罽衫。应劳北归梦，山路正巉巉。,唐
1230,游江令旧宅,许浑,身没南朝宅已荒，邑人犹赏旧风光。芹根生叶石池浅，桐树落花金井香。带暖山蜂巢画阁，欲阴溪燕集书堂。闲愁此地更西望，潮浸台城春草长。,唐
1231,题甘露寺,许棠,丹槛拂丹霄，人寰下瞰遥。何年增造化，万古出尘嚣。地势盘三楚，江声换几朝。满栏皆异药，到顶尽飞桥。泽广方云梦，山孤数沃焦。中宵霞始散，经腊木稀凋。铎动天风度，窗明海气消。带鼙分迥堞，当日辨翻潮。鸟去沉葭菼，帆来映泬氵寥。浮生自多事，无计免回镳。,唐
1232,题丹阳陶司马厅壁,薛据,高鉴清洞彻，儒风入进难。诏书增宠命，才子益能官。门带山光晚，城临江水寒。唯馀好文客，时得咏幽兰。,唐
1233,过张祜处士丹阳故居,颜萱,忆昔为儿逐我兄，曾抛竹马拜先生。书斋已换当时主，诗壁空题故友名。岂是争权留怨敌，可怜当路尽公卿。柴扉草屋无人问，犹向荒田责地征。,唐
1234,建邺怀古,杨乘,故城故垒满江濆，尽是干戈旧苦辛。见此即须知帝力，生来便作太平人。,唐
1235,南徐春日怀古,杨乘,六代骄奢地，三春物象繁。灵湖通涨海，天堑隔中原。晓渡高帆驶，阴风巨舰翻。旌旗西日落，戈甲夏云屯。豹变资陈武，龙飞拥晋元。风流前事尽，文物旧仪存。邪侮尝移润，忠贞几度冤。兴亡山兀兀，今古水浑浑。露滴蜂偷蕊，莺啼日到轩。酒肠堆曲糵，诗思绕乾坤。愁梦全无蝶，离忧每愧萱。形骸劳大块，玉石任炎昆。出处宁由己，升沈未足言。且应中圣乐，坐起任昏昏。,唐
1236,金陵逢张乔,杨夔,殊乡会面时，辛苦两情知。有志年空过，无媒命共奇。吟余春漏急，语旧酒巡迟。天爵如堪倚，休惊鬓上丝。,唐
1237,题甘露寺,杨夔,高殿拂云霓，登临想虎溪。风匀帆影众，烟乱鸟行迷。北倚波涛阔，南窥井邑低。满城尘漠漠，隔岸草萋萋。虚阁延秋磬，澄江响暮鼙。客心还惜去，新月挂楼西。,唐
1238,春霁花萼楼南闻宫莺,杨凌,祥烟瑞气晓来轻，柳变花开共作晴。黄鸟远啼鳷鹊观，春风流出凤凰城。,唐
1239,送河中杨少府宴崔驸马宅,姚合,凤凰楼下醉醺醺，晚出东门蝉渐闻。不使乡人治驿路，却将家累宿山云。闲时采药随僧去，每月请钱共客分。县吏若非三载满，自知无计更寻君。,唐
1240,荆山独往,姚系,宿昔山水上，抱琴聊踯躅。山远去难穷，琴悲多断续。岩重丹阳树，泉咽闻阴谷。时下白云中，淹留秋水曲。秋水石栏深，潺湲如喷玉。杂芳被阴岸，坠露方消绿。恣此平生怀，独游还自足。,唐
1241,南唐升元殿基下石记（江南将亡数年前掘得此）,佚名,莫问江南事，江南事可凭。抱鸡升宝位，跨犬出金陵。子建司南位，安仁秉夜灯。东邻娇小女，骑虎渡河冰。,唐
1242,登凤凰台二首,殷尧藩,凤凰台上望长安，五色宫袍照水寒。彩笔十年留翰墨，银河一夜卧阑干。三山飞鸟江天暮，六代离宫草树残。始信人生如一梦，壮怀莫使酒杯干。梧桐叶落秋风老，人去台空凤不来。梁武台城芳草合，吴王宫殿野花开。石头城下春生水，燕子堂前雨长苔。莫问人间兴废事，百年相遇且衔杯。,唐
1243,还京口,殷尧藩,黄鹤山头雪未消，行人归计在今朝。城高铁瓮江山壮，地接金陵草木凋。北府市楼闻旧酒，南桥官柳识归桡。吏民莫见参军面，水宿风餐鬓发焦。,唐
1244,寄许浑秀才,殷尧藩,万木惊秋叶渐稀，静探造化见玄机。眼前谁悟先天理，去后还知今日非。树拥秣陵千嶂合，云开萧寺一僧归。汉廷累下征贤诏，未许严陵老钓矶。,唐
1245,金陵怀古,殷尧藩,黄道天清拥珮珂，东南王气秣陵多。江吞彭蠡来三蜀，地接昆仑带九河。凤阙晓霞红散绮，龙池春水绿生波。华夷混一归真主，端拱无为乐太和。,唐
1246,金陵上李公垂侍郎,殷尧藩,海国微茫散晓暾，郁葱佳气满乾坤。六朝空据长江险，一统今归圣代尊。西北诸峰连朔漠，东南众水合昆仑。愿从吾道禧文运，再使河清俗化淳。,唐
1247,旅行（一作金陵道中）,殷尧藩,烟树寒林半有无，野人行李更萧疏。堠长堠短逢官马，山北山南闻鹧鸪。万里关河成传舍，五更风雨忆呼卢。寂寥一点寒灯在，酒熟邻家许夜沽。,唐
1248,赋得吴都,虞世南,画野通淮泗，星躔应斗牛。玉牒宏图表，黄旗美气浮。三分开霸业，万里宅神州。高台临茂苑，飞阁跨澄流。江涛如素盖，海气似朱楼。吴趋自有乐，还似镜中游。,唐
1249,寄浙西李大夫四首,元稹,柳眼梅心渐欲春，白头西望忆何人。金陵太守曾相伴，共蹋银台一路尘。蕊珠深处少人知，网索西临太液池。浴殿晓闻天语后，步廊骑马笑相随。禁林同直话交情，无夜无曾不到明。最忆西楼人静夜，玉晨钟磬两三声。由来鹏化便图南，浙右虽雄我未甘。早渡西江好归去，莫抛舟楫滞春潭。,唐
1250,过石头城,张祜,累累墟墓葬西原，六代同归蔓草根。唯是岁华流尽处，石头城下水千痕。,唐
1251,石头城寺,张祜,山势抱烟光，重门突兀傍。连檐金像阁，半壁石龛廊。碧树丛高顶，清池占下方。徒悲宦游意，尽日老僧房。,唐
1252,题金陵渡,张祜,金陵津渡小山楼，一宿行人自可愁。潮落夜江斜月里，两三星火是瓜州。,唐
1253,春江曲,张籍,春江无云潮水平，蒲心出水凫雏鸣。长干夫婿爱远行，自染春衣缝已成。妾身生长金陵侧，去年随夫住江北。春来未到父母家，舟小风多渡不得。欲辞舅姑先问人，私向江头祭水神。,唐
1254,台城,张乔,宫殿余基长草花，景阳宫树噪村鸦。云屯雉堞依然在，空绕渔樵四五家。,唐
1255,登金陵临江驿楼,张谓,古戍依重险，高楼见五梁。山根盘驿道，河水浸城墙。庭树巢鹦鹉，园花隐麝香。忽然江浦上，忆作捕鱼郎。,唐
1256,送裴延翰下第归觐滁州,赵嘏,失意何曾恨解携，问安归去秣陵西。郡斜杨柳春风岸，山映楼台明月溪。江上诗书悬素业，日边门户倚丹梯。一枝攀折回头是，莫向清秋惜马蹄。,唐
1257,梁烛处士辞金陵，相国杜公归旧山，因以寄赠,郑谷,相庭留不得，江野有苔矶。两浙寻山遍，孤舟载鹤归。世间书读尽，云外客来稀。谏署搜贤急，应难惜布衣。,唐
1258,少华甘露寺,郑谷,石门萝径与天邻，雨桧风篁远近闻。饮涧鹿喧双派水，上楼僧蹋一梯云。孤烟薄暮关城没，远色初晴渭曲分。长欲然香来此宿，北林猿鹤旧同群。,唐
1259,送举子下第东归,郑谷,夫子道何孤，青云未得途。诗书难舍鲁，山水暂游吴。野绿梅阴重，江春浪势粗。秣陵兵役后，旧业半成芜。,唐
1260,雁,郑谷,八月悲风九月霜，蓼花红淡苇条黄。石头城下波摇影，星子湾西云间行。惊散渔家吹短笛，失群征戍锁残阳。故乡闻尔亦惆怅，何况扁舟非故乡？,唐
1261,寄金陵僧,周贺,水石致身闲自得，平云竹阁少炎蒸。斋床几减供禽食，禅径寒通照像灯。觅句当秋山落叶，临书近腊砚生冰。行登总到诸山寺，坐听蝉声满四棱。,唐
1262,送表兄东南游,周贺,山水叠层层，吾兄涉又登。挂帆春背雁，寻磬夜逢僧。雪溜悬衡岳，江云盖秣陵。评文永不忘，此说是中兴。,唐
1263,送郭秀才归金陵,周贺,夏后客堂黄叶多，又怀家国起悲歌。酒前欲别语难尽，云际相思心若何。鸟下独山秋寺磬，人随大舸晚江波。南徐旧业几时到，门掩残阳积翠萝。,唐
1264,送康绍归建业,周贺,南朝秋色满，君去意如何。帝业空城在，民田坏冢多。月圆台独上，栗绽寺频过。篱下西江阔，相思见白波。,唐
1265,与崔弇话别,周贺,归思缘平泽，幽斋夜话迟。人寻冯翊去，草向建康衰。雨雪生中路，干戈阻后期。几年方见面，应是镊苍髭。,唐
1266,题金陵栖霞寺赠月公,周繇,明家不要买山钱，施作清池种白莲。松桧老依云外地，楼台深锁洞中天。风经绝顶回疏雨，石倚危屏挂落泉。欲结茅庵伴师住，肯饶多少薜萝烟。,唐
1267,秣陵送客入京,朱放,秣陵春已至，君去学归鸿。绿水琴声切，青袍草色同。鸟喧金谷树，花满洛阳宫。日日相思处，江边杨柳风。,唐
1268,春眺扬州西上岗寄徐员外,朱长文,芜城西眺极苍流，漠漠春烟间曙楼。瓜步早潮吞建业，蒜山晴雪照扬州。隋家故事不能问，鹤在仙池期我游。,唐
1269,夺锦标（霜水明秋）,白朴,霜水明秋，霞天送晚，画出江南江北。满目山围故国，三阁余香，六朝陈迹。有庭花遗谱，惨哀音，令人嗟惜。想当时，天子无愁，自古佳人难得。惆怅龙沉宫井，石上啼痕，犹点胭脂红湿。去去天荒地老，流水无情，落花狼藉。恨青溪犹在，渺重城，烟波空碧。对西风，谁与招魂，梦里行云消息。,元
1270,沁园春（我望山形）,白朴,我望山形，虎踞龙盘，壮哉建康。忆黄旗紫盖，中兴东晋，雕栏玉砌，下逮南唐。步步金莲，朝朝琼树，宫殿吴时花草香。今何日，尚寺留萧姓，人做梅妆。长江不管兴亡，谩流尽英雄泪万行。问乌衣旧宅，谁家作主，白头老子，今日还乡。吊古愁浓，题诗人去，寂寞高楼无凤凰。斜阳外，正渔舟唱晚，一片鸣榔。,元
1271,水调歌头（苍烟拥乔木）,白朴,苍烟拥乔木，粉雉倚寒空。行人日暮回首，指点旧离宫。好在龙蟠虎踞，试问石城钟阜，形势为谁雄？慷慨一尊酒，南北几衰翁。赋朝云，歌夜月，醉春风。新亭何苦流涕，兴废古今同。朱雀桥边野草，白鹭洲边江水，遗恨几时终。唤起六朝梦，山色有无中。,元
1272,柳营曲·金陵故址,查德卿,临故国，认残碑，伤心六朝如逝水。物换星移，城是人非，今古一枰棋。南柯梦一觉初回，北邙坟三尺荒堆。四围山护绕，几处树高低。谁，曾赋黍离离？,元
1273,宿集庆寺,陈孚,半生三宿此招提，眼底交游更有谁？顾恺漫留金粟影，杜陵忍赋玉华诗。旋烹紫笋犹含箨，自摘青茶未展旗。听彻洞箫清不寐，月明正照古松枝。,元
1274,胭脂井,陈孚,泪痕滴透绿苔香，回首宫中已夕阳。万里山河天不管，只留一井属君王,元
1275,金陵晚眺,傅若金,金陵古形胜，晚望思迢遥。白日余孤塔，青山见六朝。燕迷花底巷，鸦散柳阴桥。城下秦淮水，年年自落潮。,元
1276,蟾宫曲·金陵怀古,卢挚,记当年六代豪夸，甚江令归来，玉树无花。商女歌声，台城畅望，淮水烟沙。问江左风流故家，但夕阳衰草寒鸦。隐映残霞，寥落归帆，呜咽鸣笳。,元
1277,题金陵,陆仁,丽正门当天阙高，景阳台下草萧萧。江围大地蟠三楚，石偃孤城见六朝。落日不将遗恨去，秋风能使旅魂消。忘情只有龙河柳，烟雨年年换旧条。,元
1278,拨不断,马致远,布衣中，问英雄：王图霸业成何用？禾黍高低六代宫，楸梧远近千官冢。一场恶梦！,元
1279,梧叶儿·出金陵,乔吉,尘暗埋金地，云寒树玉宫，归去也老仙翁。东北朝宗水，西南解愠风，船急似飞龙。到铁瓮城边喜落篷。,元
1280,次和清凉寺长老韵,萨都剌,缁衣送酒一壶冰，霜蒂悬香九月橙。酌酒破橙天色晚，桂花树下出银灯。,元
1281,和韵题石城峭壁,萨都剌,离宫长蓬蒿，画栋落花綵。翠华不复游，空馀石城在。马蹄踏云霞，鸟声隔烟霭。老僧喜客来，山中深似海。,元
1282,酹江月（六朝形胜）,萨都剌,六朝形胜，想绮云楼阁，翠帘如雾。声断玉箫明月底，台上凤凰飞去。天外三山，洲边一鹭，李白题诗处。锦袍安在，淋漓醉墨飞雨。遥忆王谢功名，人间富贵，散草头朝露。淡淡长空孤鸟没，落日招提铃语。古往今来，人生无定，南北行人路。浩歌一曲，莫辞别酒频注。,元
1283,满江红·金陵怀古,萨都剌,六代豪华，春去也、更无消息。空怅望，山川形胜，已非畴昔。王谢堂前双燕子，乌衣巷口曾相识。听夜深、寂寞打孤城，春潮急。思往事，愁如织。怀故国，空陈迹。但荒烟衰草，乱鸦斜日。玉树歌残秋露冷，胭脂井坏寒螀泣。到如今、只有蒋山青，秦淮碧！,元
1284,念奴娇·登石头城,萨都剌,石头城上，望天低吴楚，眼空无物。指点六朝形胜地，惟有青山如壁。蔽日旌旗，连云樯橹，白骨纷如雪。一江南北，消磨多少豪杰。寂寞避暑离宫，东风辇路，芳草年年发。落日无人松径里，鬼火高低明灭。歌舞尊前，繁华镜里，暗换青青发。伤心千古，秦淮一片明月！,元
1285,秋日登石头城,萨都剌,登临未惜马蹄遥，古寺秋高万木彫。废馆尚传陈后主，断碑犹载晋南朝。年深辇路埋花径，雨坏山墙出翠翘。六代兴亡在何许，石头依旧打寒潮。,元
1286,钟山晓行,萨都剌,楼阁笼云气，苍茫第几峰。长林万松雨，落日半山钟。石磴盘空险，僧廊落叶重。先王曾驻跸，千古说蟠龙。,元
1287,过胭脂河,陶宗仪,胭脂山头平劈破，一道长溪此中过。匠人十万斧凿功，疑是六丁天所课。危桥挂空若生成，石壁千仞开锦屏。两边罗列八九里，吴艎蜀艑西东征。四方职贡纷联络，扬子大江风浪恶。九重宵旰劳圣心，特策有司亟兴作。左通银墅右沙河，滔滔湛湛皆恩波。可怜伊昔六代时，无有及斯竟若何。老臣挟书朝帝所，拭目奇观喜欲舞。稽首作歌颂神武，磨厓镌刻昭万古。,元
